的	dik
踔	c@k
鄞	~rn
醢	hoi
仉	z@~
侉	$a
桄	#o~
泮	pun
燠	juk
皤	po
蹀	dip
唪	fu~
唪	ba~
嗪	c!n
掭	tim
畈	fan
簦	dr~
胍	gu
胲	hoi
崮	gu
庋	gei
毳	c!i
箅	bei
菹	z!i
隰	zap
僬	ziu
垧	#i~
疔	di~
肭	nrt
肭	n!t
蝤	jru
趑	zi
趑	ci
酐	ho~
醅	pui
醑	s!i
醛	cvn
劂	gvt
悛	svn
戥	dr~
拶	zat
簟	tim
蒴	sok
藁	gou
邾	zv
陴	pei
鬏	cru
剞	gei
劬	k!i
埸	jik
嬲	nru
搿	gap
柝	tok
桴	fu
洧	fui
浯	~
疝	san
笱	gru
肽	dam
肽	tai
舯	zu~
艋	ma~
芤	kru
葙	s@~
佾	jrt
墁	man
嫘	l!i
煳	wu
硪	~o
礞	mu~
菰	gu
蚵	ho
呋	fu
媵	ji~
崦	jim
楝	lin
潲	sau
獯	frn
瘵	zai
莩	fu
莩	piu
觫	cuk
髂	ka
鬯	c@~
劓	ji
埕	ci~
曷	hot
洚	go~
碲	dri
磲	k!i
芄	jvn
酚	frn
俜	pi~
垤	dit
枘	j!i
氽	trn
溷	wrn
甍	mr~
笪	dat
胬	nou
舨	ban
芟	sam
蒽	jrn
銎	ku~
骱	gai
岣	k!i
岵	wu
慝	nik
掎	gei
毹	jv
汆	cvn
汆	tan
汆	mei
沲	to
湔	zin
甙	grm
罟	gu
羼	can
菝	brt
郄	#ik
鐾	bit
啶	di~
塍	si~
屺	hei
庥	jru
掊	pru
撙	zvn
柃	li~
檎	krm
砘	d!n
肟	$ri
蔸	dru
蚶	hrm
躞	sip
酯	zi
嘧	mrt
嵫	zi
擐	#an
湓	pun
蝻	nam
蠖	wok
觖	kvt
跬	$ri
仡	gak
垌	tu~
氆	pou
汔	~rt
篼	dru
舾	sai
蠛	mit
蠲	gvn
褊	bin
醣	to~
倮	fo
僦	zru
崾	jiu
渫	sit
肼	ze~
臁	lim
舳	zuk
荽	s!i
袼	gok
跫	ku~
遘	gru
儇	hvn
埽	sou
庀	pei
扃	#i~
搛	gim
杪	miu
浼	mui
滏	fu
瓞	dit
疃	tu~
砟	za
禊	hri
篥	l!t
簋	#ri
綮	hi~
苤	pei
踣	bak
躐	lip
酴	tou
鞔	mo~
黼	fu
榀	brn
榘	g!i
氵	s!i
炱	toi
煺	toi
犋	g!i
秕	bei
籼	sin
耜	zi
肫	z!n
肷	him
胂	srn
莛	ti~
逭	wun
髑	duk
鼯	~
佴	ji
吲	crn
吲	jrn
搌	zin
擗	pik
桷	gok
氡	du~
溴	cru
畋	tin
硐	du~
腠	cru
葶	ti~
袷	gap
陬	zru
埴	zik
岜	ba
徂	cou
惝	to~
烀	fu
眢	jvn
瞵	l!n
筇	ku~
簏	luk
蝽	c!n
蟪	wri
郫	pei
黹	zi
埤	pei
廾	je
彳	cik
楦	hvn
氙	san
澌	si
畛	zrn
畛	crn
疳	grm
砉	wak
砹	~ai
碡	duk
穸	zik
膦	l!n
菪	do~
虼	grt
蛘	j@~
裼	tik
裼	sik
迕	~
霪	jrm
哿	ho
噍	ziu
埝	nrp
攉	fok
浞	zuk
畀	bei
罱	nam
羰	to~
胩	sin
舴	zak
苊	rk
茆	mau
茛	grn
蠊	lim
裒	fru
裒	pru
襞	bik
髹	jru
哌	pai
垸	jvn
埏	jin
墼	gik
帙	dit
悃	$rn
揲	dip
晡	bou
榍	sit
榱	c!i
殪	ji
淠	pei
砑	~a
罘	fru
萆	bei
鄹	zru
酞	tai
髟	biu
埒	lvt
攵	mrn
桊	hvn
桕	kru
槔	gou
漶	wan
牾	~
畎	hvn
矧	crn
稂	lo~
窀	z!n
籀	zru
腈	zi~
腈	ci~
苄	ha
苄	bin
薷	jv
褙	bui
跽	gei
饔	ju~
坌	brn
宀	min
氍	k!i
洫	#ik
澉	grm
瀹	j@k
爨	cvn
珧	jiu
瘊	hru
瞍	sru
硇	cu~
硇	nau
筘	kru
粢	zi
粢	ci
舁	jv
艚	cou
荸	but
蜱	pei
骺	hru
劐	got
哳	zat
唼	sap
忮	zi
恝	gat
瘕	ga
瘛	kri
瘛	cri
瘼	mok
祓	frt
窆	bin
窬	jv
篚	fei
粞	sri
羧	so
脬	pau
艽	kru
葜	kri
蓰	sai
豇	go~
醵	g!i
阼	zou
鞴	gru
鲅	brt
夂	zi
恧	nuk
憝	d!i
搋	cri
搋	cai
氕	pit
洳	jv
濞	pei
濞	bri
礤	cat
聱	~ou
蟓	z@~
襻	pan
趼	jin
趼	gin
迮	zak
嚆	hou
堍	tou
嶝	dr~
廒	~ou
爝	z@k
甾	zi
甾	zoi
痄	za
癀	wo~
筲	sau
罾	zr~
耵	di~
蕹	ju~
蕹	u~
蹯	fan
塥	gak
庳	bei
庳	pei
怊	tiu
捃	$rn
揞	~rm
揞	rm
洎	gei
猸	mei
甓	pik
瘃	zuk
瞀	mru
砼	tu~
礓	g@~
耱	mo
脎	sa
脒	mri
脞	co
萜	tip
蕻	hu~
薤	hai
仫	jiu
垡	frt
岍	hin
崞	#ok
毪	mou
牮	zin
癃	lu~
眵	ci
稃	fu
筢	pa
腙	zu~
舭	bei
菥	sik
蜾	#o
螬	cou
螵	piu
衄	nuk
躔	cin
郛	fu
酤	gu
阢	~rt
鼷	hri
劁	ciu
埭	dri
墚	l@~
撖	ham
泐	lrk
牿	guk
犏	pin
猹	ca
疰	zv
痃	jvn
瘥	co
磉	so~
箢	wun
耥	to~
脲	niu
膪	za
膪	ja~
苠	mrn
茳	go~
蒎	pai
蒡	bo~
虍	fu
螗	to~
軎	zvn
醌	$rn
醭	buk
阽	dim
馘	#ik
鼽	kru
傺	cri
喹	#ri
喹	fui
戤	koi
攴	pok
瀵	frn
個	go
這	ze
為	wri
來	loi
時	si
們	mun
對	d!i
過	#o
會	wui
發	fat
說	svt
開	hoi
進	z!n
經	gi~
與	jv
還	wan
當	do~
動	du~
兩	l@~
點	dim
從	cu~
問	mrn
裡	l!i
實	srt
現	jin
長	c@~
將	z@~
無	mou
國	#ok
間	gan
沒	mut
樣	j@~
學	hok
應	ji~
關	#an
種	zu~
見	gin
處	cv
門	mun
並	bi~
麼	mo
頭	tru
話	wa
內	noi
給	krp
別	bit
幾	gei
機	gei
報	bou
聲	se~
聲	si~
體	tri
總	zu~
結	git
東	du~
難	nan
數	sou
書	sv
場	c@~
變	bin
記	gei
張	z@~
風	fu~
萬	man
邊	bin
許	h!i
連	lin
該	goi
則	zrk
馬	ma
強	k@~
條	tiu
帶	dai
認	ji~
轉	zvn
傳	cvn
兒	ji
幹	gon
計	gri
義	ji
車	ce
題	tri
卻	k@k
論	l!n
讓	j@~
決	kvt
滿	mun
華	wa
業	jip
覺	gok
覺	gau
電	din
聽	ti~
遠	jvn
師	si
請	ci~
軍	#rn
辦	ban
語	jv
識	sik
戰	zin
單	dan
臺	toi
視	si
領	li~
親	crn
極	gik
雙	s@~
愛	~oi
復	fuk
隨	c!i
員	jvn
離	lei
輕	hi~
觀	gun
眾	zu~
準	z!n
興	hi~
紅	hu~
達	dat
盡	z!n
備	bei
調	diu
調	tiu
斷	dvn
斷	tvn
設	cit
術	s!t
緊	grn
據	g!i
終	zu~
舉	g!i
飛	fei
雖	s!i
運	wrn
雲	wrn
談	tam
務	mou
寫	se
錢	cin
樂	lok
樂	~ok
約	j@k
議	ji
稱	ci~
產	can
節	zit
爾	ji
勢	sri
圖	tou
響	h@~
裝	zo~
嚴	jim
況	fo~
羅	lo
須	s!i
顯	hin
熱	jit
證	zi~
剛	go~
絕	zvt
陽	j@~
確	kok
聞	mrn
類	l!i
黃	wo~
費	fri
統	tu~
號	hou
樹	sv
廣	#o~
願	jvn
歡	fun
誰	s!i
線	sin
爭	za~
遊	jru
龍	lu~
餘	jv
護	wu
細	sri
權	kvn
試	si
隊	d!i
獨	duk
講	go~
錯	cok
參	cam
換	wun
選	svn
際	zri
漢	hon
夠	gru
訴	sou
資	zi
較	gau
環	wan
靜	zi~
寶	bou
專	zvn
區	k!i
幫	bo~
臉	lim
規	$ri
聯	lvn
團	tvn
紀	gei
採	coi
歷	lik
顧	gu
責	zak
畫	wak
驚	ge~
驚	gi~
銀	~rn
負	fu
續	zuk
嗎	ma
簡	gan
塊	fai
態	tai
衝	cu~
陣	zrn
戶	wu
亂	lvn
靈	le~
靈	li~
腳	g@k
繼	gri
樓	lru
鐵	tit
異	ji
謝	ze
傷	s@~
蘭	lan
醫	ji
屬	suk
圍	wri
適	sik
藥	j@k
懷	wai
擊	gik
買	mai
歲	s!i
價	ga
質	zrt
貴	#ri
殺	sat
標	biu
禮	lri
齊	cri
腦	nou
順	s!n
討	tou
維	wri
項	ho~
狀	zo~
筆	brt
層	cr~
養	j@~
讀	duk
習	zap
濟	zri
執	zrp
歸	#ri
蘇	sou
婦	fu
導	dou
溫	wrn
託	tok
勝	si~
險	him
尋	crm
職	zik
驗	jim
麗	lri
漸	zim
劉	lru
僅	grn
擔	dam
揚	j@~
盤	pun
鍾	zu~
級	krp
營	ji~
堅	gin
鬆	cu~
飯	fan
範	fan
趕	gon
鬥	dru
臨	lrm
農	nu~
惡	~ok
惡	wu
煙	jin
園	jvn
雜	zap
衛	wri
孫	svn
頓	d!n
賣	mai
藝	~ri
舊	gru
脫	tvt
劃	wak
鄉	h@~
楊	j@~
葉	jip
軟	jvn
財	coi
詞	ci
壓	~at
揮	fri
館	gun
黨	do~
壞	wai
預	jv
夢	mu~
組	zou
亞	a
詩	si
戲	hei
曉	hiu
勞	lou
頂	de~
頂	di~
莊	zo~
謂	wri
畢	brt
紙	zi
虛	h!i
寧	ni~
燈	dr~
優	jru
絲	si
蓋	goi
蓋	koi
誤	~
隱	jrn
佔	zim
獲	wok
聖	si~
鎮	zrn
緩	wun
納	nap
織	zik
宮	gu~
積	zik
搖	jiu
敗	bai
監	gam
網	mo~
創	co~
訪	fo~
綠	luk
陰	jrm
祕	bei
釋	sik
慮	l!i
榮	wi~
媽	ma
檢	gim
歐	ru
練	lin
廳	te~
擺	bai
輪	l!n
階	gai
陸	luk
諸	zv
遺	wri
爺	je
閉	bri
補	bou
編	pin
魯	lou
擁	ju~
錄	luk
吳	~
牆	c@~
貨	fo
敵	dik
寬	fun
跡	zik
輸	sv
穩	wrn
獻	hin
紛	frn
評	pi~
掛	#a
劇	kek
彈	dan
彈	tan
遲	ci
魚	jv
劍	gim
測	crk
訓	frn
縣	jvn
橫	wa~
擇	zak
載	zoi
構	kru
趙	ziu
慶	hi~
針	zrm
圓	jvn
閃	sim
紹	siu
額	~ak
誠	si~
鮮	sin
淚	l!i
閒	han
緣	jvn
煩	fan
賽	coi
鬧	nau
協	hip
傑	git
殘	can
橋	kiu
嘆	tan
藍	lam
棄	hei
豐	fu~
輩	bui
搶	c@~
顏	~an
贊	zan
燒	siu
廠	co~
徑	gi~
庫	fu
辭	ci
純	s!n
貝	bui
窮	ku~
審	srm
倫	l!n
啟	kri
減	gam
頁	jip
縱	zu~
掃	sou
偉	wri
樑	l@~
槍	c@~
觸	zuk
縮	suk
損	svn
罷	ba
奮	frn
銷	siu
猶	jru
鎖	so
擡	toi
勁	gi~
鏡	ge~
奪	dvt
訊	s!n
謀	mru
側	zrk
貧	prn
貼	tip
賞	s@~
澤	zak
憑	pr~
嘗	s@~
遞	dri
潔	git
淨	ze~
淨	zi~
儀	ji
烏	wu
諾	nok
壯	zo~
憂	jru
慣	#an
丟	diu
憶	jik
鳳	fu~
滅	mit
韓	hon
膽	dam
繞	jiu
帳	z@~
碼	ma
傾	ki~
厲	lri
躍	j@k
騙	pin
蕩	do~
鄭	ze~
賴	lai
鳥	niu
課	fo
暫	zam
滾	$rn
滾	#rn
輛	l@~
撲	pok
島	dou
騰	tr~
絡	lok
薩	sat
徹	cit
賓	brn
喬	kiu
違	wri
詳	c@~
飲	jrm
顆	fo
競	gi~
虧	$ri
喚	wun
雞	gri
鄰	l!n
奧	ou
騎	gei
騎	kei
貫	gun
詢	s!n
罰	frt
鋪	pou
濃	nu~
緒	s!i
築	zuk
塵	crn
輝	fri
盜	dou
勸	hvn
蓮	lin
蹤	zu~
頗	po
廢	fri
籤	cim
喪	so~
災	zoi
肅	suk
獎	z@~
涼	l@~
麥	mak
鋼	go~
湧	cu~
湧	ju~
潛	cim
擾	jiu
錦	grm
飄	piu
鳴	mi~
擠	zri
毀	wri
汙	wu
飾	sik
鋒	fu~
湯	to~
壽	sru
盧	lou
嚇	hak
呂	l!i
閣	gok
撥	but
撥	put
頻	prn
萊	loi
賢	jin
賀	ho
遷	cin
撫	fu
罵	ma
闊	fut
礙	~oi
夾	gap
遙	jiu
牽	hin
駕	ga
襲	zap
鄧	dr~
訂	de~
匯	wui
驅	k!i
冊	cak
糧	l@~
齡	li~
蒼	co~
賈	ga
嶽	~ok
蟲	cu~
灣	wan
彎	wan
濤	tou
糾	dru
糾	gru
譯	jik
悶	mun
慘	cam
辯	bin
憐	lin
潤	j!n
聰	cu~
纖	cim
鑑	gam
趨	c!i
攝	sip
擴	$ok
擴	$o~
覽	lam
譽	jv
豔	jim
豈	hei
屍	si
閱	jvt
龐	po~
瘋	fu~
療	liu
淺	cin
憤	frn
鑽	zvn
馮	fu~
悅	jvt
欄	lan
櫃	#ri
塗	tou
飽	bau
邁	mai
倆	l@~
壇	tan
巖	~am
偽	~ri
購	kru
韋	wri
霧	mou
廟	miu
貢	gu~
艱	gan
窩	wo
戀	lvn
駐	zv
誘	jru
僕	buk
厭	jim
脣	s!n
醜	cru
銅	tu~
賭	dou
叢	cu~
擋	do~
稅	s!i
爛	lan
撐	ca~
擬	ji
凱	hoi
償	s@~
彌	mei
彌	nei
績	zik
蕭	siu
億	jik
溝	gru
溝	kru
惱	nou
輯	crp
倉	co~
溼	srp
貪	tam
贏	je~
縫	fu~
賦	fu
噴	prn
脈	mrk
債	zai
禍	wo
煉	lin
爐	lou
掙	zr~
懸	jvn
勵	lri
籌	cru
敘	z!i
臥	~o
鍵	gin
鴻	hu~
渾	wrn
攔	lan
纏	cin
鈴	li~
恆	hr~
髒	zo~
貓	mau
拋	pau
謹	grn
轟	#r~
轎	giu
嶺	le~
嶺	li~
郵	jru
繩	si~
鷹	ji~
暢	c@~
紋	mrn
嬌	giu
繪	kui
獄	juk
懼	g!i
踐	zin
晉	z!n
鬱	wrt
賜	ci
豬	zv
礎	co
頸	ge~
賊	cak
睜	za~
闖	co~
驟	zau
籠	lu~
銳	j!i
湊	cru
韻	wrn
貞	zi~
脅	hip
檔	do~
馳	ci
疊	dip
鵬	pa~
貿	mru
崗	go~
腸	c@~
駛	sri
洩	sit
齒	ci
謙	him
餓	~o
漲	z@~
幣	bri
獵	lip
儲	cv
顫	zin
膚	fu
灑	sa
廚	cv
獸	sru
欽	jrm
鶴	hok
竊	sit
銘	mi~
帥	s!i
紗	sa
樸	pok
繡	sru
贈	zr~
誼	ji
鏈	lin
賠	pui
診	crn
皺	zru
誇	$a
攜	$ri
屆	gai
淵	jvn
輔	fu
遼	liu
攤	tan
籲	jv
瑪	ma
綜	zu~
闢	pik
峽	hap
褲	fu
綁	bo~
綿	min
啞	rk
漁	jv
鑰	j@k
諒	l@~
凍	du~
軌	#ri
懶	lan
犧	hei
剝	mok
鍋	wo
潑	put
饒	jiu
譜	pou
鹽	jim
簾	lim
俠	hap
訝	~a
誕	dan
隸	dri
礦	$o~
瓊	ki~
薦	zin
剎	sat
頑	wan
穎	wi~
驕	giu
茲	zi
懲	ci~
駱	lok
錫	sek
恥	ci
蔣	z@~
顛	din
暈	wrn
軀	k!i
邏	lo
賺	zan
釘	de~
豎	sv
蠻	man
僱	gu
濱	brn
鉤	~ru
駁	bok
遜	s!n
燭	zuk
襯	crn
憲	hin
燦	can
腫	zu~
灘	tan
籃	lam
囑	zuk
獅	si
軒	hin
詐	za
聳	su~
狹	hap
蘋	pi~
譚	tam
磚	zvn
餅	be~
臘	lap
紐	nru
妝	zo~
偵	zi~
販	fan
畝	mru
飢	gei
碩	sek
滯	zri
悽	cri
釣	diu
艙	co~
擱	gok
賤	zin
殼	hok
銜	ham
鈞	#rn
貸	tai
壺	wu
荊	gi~
樁	zo~
瞞	mun
娛	jv
賬	z@~
寵	cu~
嘯	siu
脹	z@~
祿	luk
齋	zai
嬰	ji~
蔭	jrm
膠	gau
蘊	wrn
鮑	bau
岡	go~
墳	frn
墜	z!i
堯	jiu
斂	lim
綢	cru
棟	du~
頃	ki~
廂	s@~
騷	sou
濫	lam
蘆	lou
懇	hrn
斬	zam
鹹	ham
廈	ha
劑	zri
喲	jo
彥	jin
屢	l!i
墊	dim
輿	jv
誦	zu~
潰	kui
綱	go~
爍	lik
爍	s@k
慄	l!t
鴨	rp
頌	zu~
禪	sim
頰	hap
謊	fo~
勳	frn
楓	fu~
聶	nip
諷	fu~
譁	wa
攏	lu~
縛	fok
棧	zan
蝕	sik
諧	hai
羨	sin
閻	jim
竄	cvn
瑩	ji~
瑣	so
擲	zak
轄	hrt
鈔	cau
嗚	wu
繳	giu
鴉	~a
滄	co~
滲	srm
謠	jiu
禿	tuk
曠	$o~
瑤	jiu
禱	tou
縷	l!i
鄒	zru
晝	zru
鈕	nru
撈	lou
撈	lau
煥	wun
頒	ban
凜	lrm
綴	zvt
勻	wrn
鑄	zv
壘	l!i
窺	$ri
瀟	siu
龜	gru
龜	#ri
刪	san
絨	ju~
漿	z@~
緬	min
攬	lam
詠	wi~
駝	to
絞	gau
侖	l!n
陝	sim
龔	gu~
穢	wri
紳	srn
膩	nei
蠟	lap
盞	zan
軸	zuk
鵝	~o
嵐	lam
曬	sai
駭	hoi
櫻	ji~
綺	ji
吶	nap
挾	hip
蘿	lo
澀	srp
傘	san
兌	d!i
紡	fo~
艦	lam
攪	gau
寢	crm
燙	to~
侶	l!i
廝	si
詭	#ri
鑲	s@~
撿	gim
訣	kvt
驢	l!i
傭	ju~
搗	dou
詫	ca
暉	fri
釀	j@~
僑	kiu
蟻	~ri
噸	d!n
摟	lru
賄	kui
訟	zu~
閨	#ri
棲	cri
撓	nau
纜	lam
廁	ci
緞	dvn
鉛	jvn
摯	zi
瀾	lan
墮	do
澆	giu
棗	zou
覓	mik
嬸	srm
諮	zi
揀	gan
貶	bin
樞	sv
鶯	r~
儉	gim
醬	z@~
慚	cam
濁	zuk
闡	cin
諱	wri
聾	lu~
鞏	gu~
尷	gam
鏢	biu
驀	mrk
綽	c@k
廬	lou
竅	kiu
癱	tan
幟	ci
囂	hiu
癢	j@~
蟬	sim
矯	giu
謬	mru
饋	#ri
嘔	ru
絹	gvn
駿	z!n
錘	c!i
鍛	dvn
緝	crp
淪	l!n
斃	bri
瀏	lru
緯	wri
鑼	lo
謎	mri
黴	mei
糞	frn
貯	cv
壩	ba
鴿	grp
洶	hu~
噓	h!i
翹	kiu
柵	cak
柵	san
蠶	cam
蔥	cu~
馭	jv
綻	zan
閥	frt
篤	duk
襪	mat
鏟	can
瀉	se
攢	zan
竇	dru
檻	lam
槓	go~
熾	ci
轍	cit
繆	mru
稟	brn
箏	zr~
贓	zo~
窯	jiu
頹	t!i
誡	gai
譏	gei
鑿	zok
朧	lu~
辮	bin
嶄	zam
絆	bun
飼	zi
蝦	ha
蠅	ji~
繹	jik
閘	zap
濺	zin
螞	ma
擰	ni~
篩	sri
皁	zou
釐	lei
稜	li~
軋	zat
癮	jrn
矚	zuk
瘡	co~
婁	lru
錠	di~
繃	br~
雛	co
煒	wri
澗	gan
鱗	l!n
輻	fuk
贖	suk
錐	z!i
餚	~au
鋸	g!i
鋸	g@
疇	cru
誣	mou
蕪	mou
硯	jin
虜	lou
驛	jik
櫥	cv
頤	ji
葦	wri
瓏	lu~
渦	wo
鬢	brn
懾	sip
狽	bui
譴	hin
漬	zi
贅	z!i
憫	mrn
錚	za~
誅	zv
轅	jvn
駒	k!i
閩	mrn
闕	kvt
詣	~ri
悵	c@~
籬	lei
薔	c@~
攙	cam
嘍	lru
嚨	lu~
隴	lu~
躊	cru
賂	lou
筍	s!n
鈍	d!n
滌	dik
摻	cam
憊	bai
締	dri
賃	jrm
羈	gei
馴	s!n
熒	ji~
鐸	dok
嫻	han
箋	zin
嘖	zak
嘖	zik
輒	zip
顱	lou
絳	go~
儼	jim
闌	lan
毆	ru
墾	hrn
韌	~rn
鎔	ju~
殲	cim
滬	wu
濾	l!i
屜	tri
簫	siu
壟	lu~
閔	mrn
粵	jvt
詔	ziu
釵	cai
繭	gan
氈	zin
藹	oi
襖	ou
瀝	lik
覷	c!i
饅	man
鴛	jvn
綸	#an
嫋	niu
鵑	gvn
窪	wa
僥	hiu
幀	zi~
輾	nin
綾	li~
蠍	kit
訕	san
鴦	j@~
繚	liu
鉗	kim
鵲	z@k
愷	hoi
綏	s!i
釁	jrn
殯	brn
螢	ji~
韜	tou
醞	wrn
嚕	lou
婭	a
姍	san
憚	dan
瀆	duk
鷗	ru
縈	ji~
絢	s!n
獰	ni~
鏽	sru
瀕	prn
嘰	gei
誨	fui
貽	ji
鋤	co
謁	kit
嗆	c@~
蹌	c@~
訥	nrt
磯	gei
驥	kei
鏘	c@~
釗	ciu
踴	ju~
瘓	wun
莖	gi~
騾	lo
諫	gan
嘮	lou
澱	din
璽	sai
詛	zo
鉢	but
諄	d!n
佇	cv
槳	z@~
蓀	svn
骯	ho~
掄	l!n
騁	ci~
懺	cam
馱	to
錨	mau
雋	z!n
睞	loi
鯨	ki~
鸞	lvn
諦	dri
颯	sap
闔	hrp
腎	srn
褻	sit
諜	dip
頷	hrm
餌	nei
嶼	jv
巔	din
纓	ji~
繮	g@~
楨	zi~
餒	n!i
亙	gr~
漣	lin
蹺	hiu
禎	zi~
癲	din
滷	lou
諭	jv
鯉	lei
繽	brn
靂	lik
鏗	hr~
巒	lvn
摳	kru
謗	po~
緋	fei
鸚	ji~
塢	wu
餡	ham
籟	lai
輟	zvt
薊	gri
惻	crk
鎊	bo~
蠱	gu
礫	lik
鈺	juk
鄔	wu
鱉	bit
鰲	~ou
梟	hiu
諺	jin
躋	zri
靄	oi
賑	zrn
樺	wa
貳	ji
銬	kau
簍	lru
謔	j@k
嫵	mou
閏	j!n
訶	ho
蛻	t!i
鐲	zuk
鷺	lou
叄	sam
匱	#ri
饞	cam
痺	bei
鋁	l!i
噥	nu~
甕	u~
鵡	mou
暱	nik
嬤	ma
橢	to
渙	wun
擄	lou
瑋	wri
贍	sim
猙	za~
紂	zru
燼	z!n
躡	nip
曖	oi
鍍	dou
餃	gau
葷	frn
攆	lin
犢	duk
餞	zin
臍	ci
閡	~oi
諳	rm
飆	biu
愜	hip
檳	brn
癟	bit
緘	gam
饗	h@~
醃	jim
銓	cvn
慟	du~
嚀	ni~
鐫	zvn
詮	cvn
詰	grt
濘	ni~
鹼	gan
攣	lvn
膿	nu~
嶇	k!i
儂	nu~
謐	mrt
噯	oi
邇	ji
愴	co~
靚	le~
縹	piu
騫	hin
撾	#o
誹	fei
鱷	~ok
驊	wa
蝨	srt
髏	lru
颼	sru
轆	luk
欖	lam
蝸	wo
癩	lai
㗎	ga
㓤	grt
㷫	hi~
㞹	ho
劏	to~
躝	lan
燶	nu~
䟴	~rn
䢛	#i~
餸	su~
曇	tam
薈	wui
謨	mou
鏤	lru
嗇	sik
鋅	srn
鵠	guk
嶸	wi~
璉	lin
詼	fui
軼	jrt
鐮	lim
澇	lou
霽	zri
賒	se
氫	hi~
饃	mo
芻	co
璣	gei
紉	jrn
蟄	zik
蟄	zit
蟄	zrt
贛	gu~
鍬	ciu
廄	gru
靦	min
擯	brn
紈	jvn
紜	wrn
緲	miu
欒	lvn
擻	sru
訖	~rt
崢	za~
斕	lan
韞	wrn
隕	wrn
囪	cu~
嫗	jv
鄲	dan
鈸	but
櫛	zit
檸	ni~
蹣	pun
驍	hiu
顰	prn
幗	#ok
撣	sin
痙	gi~
褸	lru
餉	h@~
鐺	do~
頎	kei
繕	sin
瘧	j@k
颶	g!i
燁	jip
躥	cvn
飩	trn
皚	~oi
賁	brn
襤	lam
脛	gi~
鐐	liu
鎬	gou
錮	gu
燉	d!n
縝	zrn
謳	ru
稈	gon
縐	zru
齧	~it
虯	kru
龕	hrm
撻	tat
訃	fu
祐	jru
劊	kui
穌	sou
獺	cat
涇	gi~
瀘	lou
唄	bai
殮	lim
逕	gi~
顴	kvn
嬋	sim
閂	san
閹	jim
滸	wu
銑	sin
飈	biu
儷	lri
籮	lo
謫	zak
驪	lei
櫓	lou
檜	kui
諂	cim
綬	sru
擷	git
鑾	lvn
孿	lvn
閭	l!i
瞼	gim
瞼	lim
囉	lo
獷	#o~
飪	jrm
軾	sik
慫	su~
銖	zv
駟	si
諛	jv
謾	man
諉	wri
瀅	ji~
鯊	sa
礬	fan
囁	zip
鍥	kit
膾	kui
噠	dat
曄	jip
詡	h!i
鉻	gok
鄺	$o~
礪	lri
儺	no
躪	l!n
灝	hou
鈉	nap
鰻	man
謅	zru
鴇	bou
蒞	lei
塹	cim
譎	kvt
嚶	ji~
潁	wi~
潯	crm
鯽	zik
頡	git
嬪	brn
藺	l!n
靨	jip
讒	cam
綹	lru
觴	s@~
頜	hrp
牘	duk
覬	gei
僂	lru
濰	wri
鷲	zru
齷	ak
媧	wo
慍	wrn
齪	cuk
婠	wan
婠	wun
瀨	lai
覲	grn
鈾	jru
罌	a~
鴕	to
鉀	gap
鯤	#rn
絀	z!t
闋	kvt
鐗	gan
鉞	jvt
鈣	koi
詆	dri
縉	z!n
覦	jv
驤	s@~
鸝	lei
駙	fu
魘	jim
襠	do~
氳	wrn
剮	wa
浹	gap
輦	lin
誥	gou
囈	~ri
鎧	hoi
灩	jim
捫	mun
閾	wik
鄴	jip
鴣	gu
騖	mou
櫺	li~
鑣	biu
饌	zan
徠	loi
餛	wrn
轡	bei
鶉	s!n
鋌	ti~
鈿	tin
飭	sik
餾	lru
賡	gr~
懣	mun
韃	tat
圇	l!n
儻	to~
鰍	cru
謄	tr~
鈐	kim
儈	kui
蕎	kiu
櫚	l!i
鳶	jvn
鎂	mei
軻	o
絛	tou
珮	pui
懨	jim
鉉	jvn
戩	zin
椏	a
鷓	ze
紓	sv
袞	#rn
贗	~rn
幃	wri
綰	wan
鑠	s@k
蘄	kei
燾	tou
玥	jvt
兗	jin
瘍	j@~
諶	srm
餑	but
驁	~ou
釧	cvn
蝟	wri
惲	wrn
闞	ham
輥	#rn
鷂	jiu
殞	wrn
姮	hr~
鶩	mou
歟	jv
誑	#o~
綃	siu
駢	pi~
殫	dan
鉅	g!i
莢	gap
鈦	tai
鉚	mau
癆	lou
鎳	nip
奼	ca
鸛	gun
誚	ciu
獼	nei
驃	piu
犛	moi
杴	jrn
鰭	kei
僉	cim
縊	ri
嬈	jiu
鋰	lei
煬	j@~
撳	grm
慪	ru
烴	ti~
顎	~ok
酈	lik
鍘	zat
鶚	~ok
蘢	lu~
邐	lei
媼	wrn
謖	suk
歿	mut
顥	hou
饈	sru
篋	gip
紕	pei
簣	#ri
傖	co~
燴	wui
蘚	sin
冪	mik
甌	ru
嶗	lou
頦	hoi
癬	sin
摜	#an
錕	#rn
鋇	bui
鵪	rm
轂	guk
齜	zi
癇	han
銼	co
誆	ho~
閎	wr~
灤	lvn
餿	sru
湜	tri
囀	zvn
軛	ak
鏞	ju~
奐	wun
琍	lei
噝	si
輅	lou
珣	s!n
鉸	gau
嶠	kiu
鄖	wrn
羶	zin
羶	san
輜	zi
殤	s@~
闃	#ik
闈	wri
齲	g!i
鐙	dr~
賅	goi
攛	cvn
絝	fu
儔	cru
猻	svn
銨	on
濛	mu~
鱔	sin
鉑	bok
鏵	wa
弒	si
愾	koi
塋	ji~
詬	gru
鄆	wrn
鴆	zrm
藪	sru
鰥	#an
鱸	lou
癰	ju~
